2338511;Tasik Anti Rata;1050;1000;1000;1000;1000;1050
2338533;NgahulengTarik;1000;1000;1000;1000;1000;1002
2314139;Trones.Gaming;950;1000;1000;1000;1000;948
3516840;Terpacu Gaming;1000;1000;1000;1000;1000;992
2588154;Kangen Mantan;1050;1000;1000;1000;1000;1050
1218336;Eternal;1300;1000;1000;1000;1000;1258
3686302;TEAM TAI;1050;1000;1000;1000;1000;1050
3657755;INSIDE FREEDOM;950;1000;1000;1000;1000;948
2293253;Sejarah 10;950;1000;1000;1000;1000;951
3588528;HGC V;950;1000;1000;1000;1000;953
2486559;PUSSYALERT TINGLINGLING;900;1000;1000;1000;1000;901
3099617;Pioneers;950;1000;1000;1000;1000;953
3658895;MINDA UTAMA ;1000;1000;1000;1000;1000;1006
2419591;Clay Reborn;1050;1000;1000;1000;1000;1050
3457201;Team EnvyUS;950;1000;1000;1000;1000;950
3719038;Bobo Gaming;1000;1000;1000;1000;1000;1009
3658537;BKS MEILAN BKS;1050;1000;1000;1000;1000;1058
2283526;Dark Rises;950;1000;1000;1000;1000;948
2916875;Limited Edition;950;1000;1000;1000;1000;951
3704482;Going in;1050;1000;900;1041;1000;1089
3728410;LMNTRIX;950;1000;1000;1000;1000;959
1975134;EMIM;1000;1000;1000;909;1000;1097
3444630;NewHope;950;1000;1000;1000;1000;962
3326875;Faceless;1200;1095;1007;1000;1000;1131
98301;Power Gaming;600;1020;823;1000;1000;842
2059672;FireDota;1200;1000;1000;1142;1000;1100
2881840;Sweet Boys;1000;1000;1000;952;1000;1050
3729377;January 25th;950;1000;996;1000;1000;1000
3331735;Digital Company;900;1000;929;1000;1000;1000
3334146;SquadYOUNGLEX;1050;1000;1000;1000;1000;1052
2851343;Fierce Assasins;1050;1000;1000;1000;1000;1050
3149809;--VIP-SIA-;950;1000;1000;1000;1000;950
3411521;Perfect Gamer Team ;950;1000;1000;961;1000;1000
2586976;OG Dota2;1100;1180;1000;1000;1000;1000
39;Evil Geniuses;1100;1000;1000;1000;1000;1111
3743790;Emim;950;1000;1000;1000;1000;950
1838315;Team Secret;1000;1074;1000;1000;1000;955
